"SOURCE" "TRAJ" "subj" "language" "stimulus" "iter" "cluster" "C1_GONS..ms." "C1_PVEL..ms." "C1_NONS..ms." "C1_MAXC..ms." "C1_NOFFS..ms." "C1_PVEL2..ms." "C1_GOFFS..ms." "C2_GONS..ms." "C2_PVEL..ms." "C2_NONS..ms." "C2_MAXC..ms." "C2_NOFFS..ms." "C2_PVEL2..ms." "C2_GOFFS..ms." "C1_PV_to" "C2_PV_to" "C1stiffness1" "C2stiffness1" "C1_PV_fro" "C2_PV_fro" "C1stiffness2" "C2stiffness2" "C1_AV_to" "C2_AV_to" "C1_AV_fro" "C2_AV_fro" "C2onset_C1release" "rel.overlap" "C2onset_C1offset" "n.overlap2" "onset.lag" "n.onset.lag" "offset.lag" "n.offset.lag" "IPI" "n.IPI" "C1_pla" "C2_pla" "n.C1_pla" "n.C2_pla" "C1_gest" "C2_gest" "n.C1_gest" "n.C2_gest" "clus_gest" "C1_to" "C1_fro" "C2_to" "C2_fro" "vowel" "C1_PD" "C1_PD2" "C2_PD" "C2_PD2" "articulator" "type" "voicing" "pros_cond" "C2target_C1offset" "recstiffmean" "recstiffmean2" "C1onset_C2target" "recC1stiffness2" "recC2stiffness1"
"412" "blasen_w_10" "LA" "DE3" "German" "blasen" 10 "bl" 1384 1416 1448 1460 1484 1544 1616 1440 1492 1524 1556 1584 1624 1652 19.418 11.249 21.5755555555556 15.1833394444133 23.187 22.09 13.2497142857143 20.3105507446983 0.140625 0.0881997449618641 0.132575757575758 0.15994295046936 44 1.22222222222222 0.176 0.656716417910448 -56 -0.208955223880597 36 0.134328358208955 40 0.294117647058824 36 60 0.264705882352941 0.441176470588235 232 212 0.865671641791045 0.791044776119403 268 64 132 84 68 "a" 9 17.5 7.40877857679658 10.8761206319165 "LAB" "LA-TT" "voiced" "N" 92 0.070667494756008 0.0561052062627208 140 0.0754733255703626 0.0658616639416535
"422" "gleite_u_01" "TB" "DE3" "German" "gleite" 1 "gl" 2748 2792 2824 2852 2888 2932 2964 2856 2916 2932 2940 2968 3008 3036 13.553 7.384 20.0967213247216 20.744519535665 10.951 21.142 16.3429558870771 20.7975338528481 0.0887353436846703 0.0468354519225202 0.0881677135144787 0.149494534739418 32 0.5 0.108 0.375 -108 -0.375 72 0.25 44 0.305555555555556 64 36 0.444444444444444 0.25 216 180 0.75 0.625 288 76 76 76 68 "ai" 6.74388612003495 6.70074622710038 3.55949434611154 10.1656283622804 "VEL" "TB-TT" "voiced" "Y" 32 0.0546969722739475 0.0489824317496219 184 0.0611884414857126 0.0482055030621823
"423" "gleite_u_02" "TB" "DE3" "German" "gleite" 2 "gl" 2632 2648 2684 2712 2812 2904 2932 2732 2824 2836 2844 2864 2904 2936 6.577 3.835 24.6830411644667 10.9571428571429 12.443 19.735 12.2266678131245 19.7015358095488 0.0512419715172087 0.0336538461538462 0.0848077892124958 0.139124799646013 80 0.625 0.2 0.657894736842105 -100 -0.328947368421053 4 0.0131578947368421 24 0.133333333333333 128 28 0.711111111111111 0.155555555555556 300 204 0.986842105263158 0.671052631578947 304 52 120 104 72 "ai" 2.66458251889485 10.1769347054995 3.5 10.0169855745129 "VEL" "TB-TT" "voiced" "Y" 96 0.0865265502169321 0.065889156931184 204 0.0817884328980107 0.0912646675358536
"424" "gleite_u_03" "TB" "DE3" "German" "gleite" 3 "gl" 2352 2376 2428 2484 2520 2556 2576 2488 2516 2532 2540 2572 2624 2652 6.868 5.07 19.6148527137488 26.2163458827474 10.695 17.755 22.4623416659675 19.0858818579429 0.0460714247368725 0.0439524536495767 0.0850232561222672 0.116283597295577 32 0.347826086956522 0.088 0.293333333333333 -136 -0.453333333333333 76 0.253333333333333 12 0.0833333333333333 92 40 0.638888888888889 0.277777777777778 224 164 0.746666666666667 0.546666666666667 300 76 56 44 80 "ai" 3.50142828000231 4.76130234284696 1.93390796058137 9.30268778364618 "VEL" "TB-TT" "voiced" "Y" 44 0.0413315486108478 0.0445629579206263 180 0.0445189559873489 0.0381441412343467
"425" "gleite_u_04" "TB" "DE3" "German" "gleite" 4 "gl" 2640 2684 2716 2772 2796 2836 2852 2668 2804 2820 2828 2860 2900 2924 7.364 6.411 18.8080037368725 9.4473707629291 9.016 20.255 23.0800442020151 21.8606010102382 0.0515178209222418 0.0446448357297988 0.0697572320879451 0.144773867311231 128 1.6 0.184 0.647887323943662 -28 -0.0985915492957746 72 0.253521126760563 24 0.166666666666667 80 40 0.555555555555556 0.277777777777778 212 256 0.746478873239437 0.901408450704225 284 76 56 152 64 "ai" 3.91535439009038 3.90640499692492 6.78601503092942 9.2655275079188 "VEL" "TB-TT" "voiced" "Y" 32 0.0745885146402802 0.0795092048416005 180 0.0433274733465498 0.105849555934011
"426" "gleite_u_05" "TB" "DE3" "German" "gleite" 5 "gl" 2900 2952 2980 2996 3036 3075.6 3096 2984 3044 3064 3072 3088 3136 3164 9.643 9.277 18.2857034520727 19.0883157357879 11.005 20.647 20.8459437973505 20.1744021190039 0.0659189843671761 0.0607505144011143 0.0879867414254368 0.134661265810534 52 0.928571428571429 0.112 0.424242424242424 -84 -0.318181818181818 68 0.257575757575758 28 0.259259259259259 56 24 0.518518518518518 0.222222222222222 196 180 0.742424242424242 0.681818181818182 264 80 60 80 76 "ai" 5.27351874937408 5.27920448552621 4.86004115208915 10.2342562016006 "VEL" "TB-TT" "voiced" "Y" 32 0.0501795159847857 0.053537800651491 164 0.047970963067026 0.0523880689025455
"427" "gleite_u_06" "TB" "DE3" "German" "gleite" 6 "gl" 2488 2536 2572 2620 2652 2692 2712 2556 2656 2676 2684 2712 2756 2788 9.345 7.237 17.4955830387989 14.6030775447678 9.828 18.205 21.6852747098234 19.0110461203759 0.0635874779098744 0.0412983723112129 0.0755351279574977 0.126000153893412 96 1.2 0.156 0.52 -68 -0.226666666666667 76 0.253333333333333 24 0.171428571428571 80 36 0.571428571428571 0.257142857142857 224 232 0.746666666666667 0.773333333333333 300 84 60 120 76 "ai" 5.34134814442945 4.53210767744986 4.95580467734555 9.57601169589929 "VEL" "TB-TT" "voiced" "Y" 36 0.0572964788690871 0.062817999760187 188 0.0461142417322941 0.0684787160058802
"428" "gleite_u_07" "TB" "DE3" "German" "gleite" 7 "gl" 2112 2180 2212 2264 2304 2348 2356 2168 2244 2328 2336 2356 2404 2440 7.513 4.77 15.5378575456412 7.83548117511284 8.582 16.323 26.4468726889162 17.8087930959496 0.0483528696149463 0.0380480781380611 0.0624037720753383 0.109115439504783 136 1.47826086956522 0.188 0.573170731707317 -56 -0.170731707317073 84 0.25609756097561 24 0.166666666666667 92 28 0.638888888888889 0.194444444444444 244 272 0.74390243902439 0.829268292682927 328 100 52 160 84 "ai" 4.83528696149463 3.24499614791759 6.08769250208977 9.16569691840179 "VEL" "TB-TT" "voiced" "Y" 28 0.0827181173878404 0.095991759042579 216 0.0378116540190817 0.127624580756599
"429" "gleite_u_08" "TB" "DE3" "German" "gleite" 8 "gl" 2608 2624 2676 2744 2800 2840 2848 2780 2804 2820 2832 2852 2892 2920 7.165 8.157 22.4454906176656 29.9654882461468 9.034 19.888 27.6177438560961 21.4084740805258 0.0469437932338599 0.068053287944081 0.0681476134741505 0.136614401911689 20 0.161290322580645 0.068 0.217948717948718 -172 -0.551282051282051 72 0.230769230769231 20 0.113636363636364 124 32 0.704545454545455 0.181818181818182 240 140 0.769230769230769 0.448717948717949 312 68 48 40 68 "ai" 3.19217793990247 3.27108544675923 2.72213151776324 9.28977932999488 "VEL" "TB-TT" "voiced" "Y" 28 0.0347901648386306 0.0389620513375443 212 0.0362086057865755 0.0333717238906857
"430" "gleite_u_09" "TB" "DE3" "German" "gleite" 9 "gl" 2452 2504 2540 2568 2604 2640 2660 2480 2536 2620 2628 2648 2704 2732 13.571 6.874 16.6681669209621 9.94978761695242 10.324 16.968 23.4515260989 18.5912313296603 0.0925212171333403 0.0493477869983311 0.0786120025109112 0.108653373420044 124 1.9375 0.18 0.642857142857143 -28 -0.1 72 0.257142857142857 16 0.148148148148148 64 28 0.592592592592593 0.259259259259259 208 252 0.742857142857143 0.9 280 88 56 140 84 "ai" 8.14186710773395 4.40227214061103 6.90869017976635 9.12688336728371 "VEL" "TB-TT" "voiced" "Y" 40 0.0715729030210164 0.0802496287041995 168 0.0426411482042913 0.100504657837741
"431" "gleite_u_10" "TB" "DE3" "German" "gleite" 10 "gl" 2216 2284 2328 2368 2396 2428 2444 2284 2400 2420 2428 2448 2492 2520 5.897 5.313 12.434731155364 9.0507002002561 9.689 17.336 26.3798900483341 19.1141304531698 0.0423425203620692 0.043163706239527 0.0765181986341956 0.125968470481925 112 1.64705882352941 0.16 0.526315789473684 -68 -0.223684210526316 76 0.25 24 0.2 68 28 0.566666666666667 0.233333333333333 228 236 0.75 0.776315789473684 304 112 48 136 72 "ai" 4.74236228055175 3.67287353444139 5.87026404857567 9.06972987469858 "VEL" "TB-TT" "voiced" "Y" 24 0.0741981763613841 0.095454301111649 204 0.0379076636850179 0.11048868903775
"433" "gleite_w_02" "TB" "DE3" "German" "gleite" 2 "gl" 1584 1616 1648 1668 1684 1796 1824 1608 1640 1696 1712 1744 1804 1832 15.758 18.466 19.9692458261755 14.8126701149164 9.91 19.66 10.3942154091301 17.2762161594385 0.123298972902251 0.141663121815964 0.0681010653517316 0.129315984962966 76 2.11111111111111 0.216 0.870967741935484 -24 -0.0967741935483871 8 0.032258064516129 12 0.125 36 48 0.375 0.5 240 224 0.967741935483871 0.903225806451613 248 64 140 88 88 "ai" 7.89113426574406 9.53414914924242 12.4663547198048 11.379806676741 "VEL" "TB-TT" "voiced" "N" 128 0.0818585654577912 0.0587933885238967 112 0.0962073577118305 0.0675097732037519
"434" "gleite_w_03" "TB" "DE3" "German" "gleite" 3 "gl" 1132 1168 1200 1224 1240 1272 1300 1220 1224 1252 1264 1300 1340 1364 16.132 14.378 20.0726897042126 36.0578574205541 9.612 24.043 20.8759299871931 22.6027549851982 0.118188094178459 0.124608762733605 0.0767390962214756 0.166206232490692 20 0.5 0.08 0.344827586206897 -88 -0.379310344827586 64 0.275862068965517 12 0.12 40 48 0.4 0.48 168 144 0.724137931034483 0.620689655172414 232 68 60 32 64 "ai" 8.03679040413522 4.60434577328853 3.98748040747537 10.6371988794043 "VEL" "TB-TT" "voiced" "N" 48 0.0378176319529197 0.0387760700805953 120 0.0479020575664642 0.0277332063393753
"435" "gleite_w_04" "TB" "DE3" "German" "gleite" 4 "gl" 1164 1212 1248 1272 1288 1324 1352 1216 1236 1300 1308 1360 1404 1428 15.499 13.536 19.3360211423829 13.8548675808758 9.837 21.187 20.7106211188284 20.6039180359924 0.0954239258445321 0.116307756968595 0.074214638043987 0.151220524595121 72 1.8 0.136 0.515151515151515 -52 -0.196969696969697 76 0.287878787878788 12 0.107142857142857 40 60 0.357142857142857 0.535714285714286 188 212 0.712121212121212 0.803030303030303 264 84 64 84 68 "ai" 8.0156097709407 4.74973683481517 9.76985158536198 10.2829956724682 "VEL" "TB-TT" "voiced" "N" 52 0.060230601836405 0.0619468737699815 136 0.0482844041355612 0.0721767995372488
"436" "gleite_w_05" "TB" "DE3" "German" "gleite" 5 "gl" 960 1012 1040 1064 1080 1120 1136 1056 1060 1092 1104 1132 1176 1208 13.695 15.211 19.9783360535988 33.5138372378898 8.756 20.842 22.5031241042612 19.1501358435965 0.0856865654580693 0.126075619087891 0.0694824159226561 0.143203601449628 24 0.6 0.08 0.32258064516129 -96 -0.387096774193548 72 0.290322580645161 12 0.130434782608696 40 40 0.434782608695652 0.434782608695652 176 152 0.709677419354839 0.612903225806452 248 80 56 36 76 "ai" 6.85492523664554 3.89101529166874 4.53872228716409 10.8834737101718 "VEL" "TB-TT" "voiced" "N" 44 0.0371383478418436 0.03994632002405 132 0.0444382742310273 0.0298384214526598
"437" "gleite_w_06" "TB" "DE3" "German" "gleite" 6 "gl" 956 996 1024 1048 1072 1108 1124 1000 1020 1084 1096 1128 1168 1196 13.932 13.649 19.9538248502348 13.9763878008195 8.487 19.734 24.0433612104996 21.0138415174728 0.102678235615948 0.116259005941841 0.0678821638258569 0.13810225137162 72 1.5 0.124 0.516666666666667 -44 -0.183333333333333 72 0.3 12 0.115384615384615 48 44 0.461538461538462 0.423076923076923 168 196 0.7 0.816666666666667 240 68 52 84 68 "ai" 6.98212002188447 3.52987251894456 9.76575649911465 9.39095309327014 "VEL" "TB-TT" "voiced" "N" 40 0.0565703839554798 0.060832475184347 128 0.0415915225514853 0.0715492453594744
"438" "gleite_w_07" "TB" "DE3" "German" "gleite" 7 "gl" 1160 1196 1228 1252 1272 1312 1324 1192 1228 1276 1288 1320 1364 1388 13.276 13.882 20.7792918814045 14.1351663570663 8.594 21.903 23.6095337315007 21.0557106883663 0.0939566637939017 0.116915429636446 0.0700010566276973 0.152976523064804 80 1.81818181818182 0.132 0.578947368421053 -32 -0.140350877192982 64 0.280701754385965 4 0.0434782608695652 44 44 0.478260869565217 0.478260869565217 164 196 0.719298245614035 0.859649122807018 228 68 52 84 68 "ai" 6.38905313798531 3.64005494464026 9.82089608946149 10.4024035684067 "VEL" "TB-TT" "voiced" "N" 48 0.0565506562285358 0.0594351884797838 116 0.042355770824299 0.0707455416327726
"439" "gleite_w_08" "TB" "DE3" "German" "gleite" 8 "gl" 900 928 960 992 1008 1040 1052 928 948 1008 1020 1036 1100 1128 15.774 15.543 22.3750308161608 15.3313550146404 9.507 19.406 29.3952834043911 17.5542651938319 0.117497044880097 0.126725589365369 0.0735043710399829 0.120161556339489 80 1.66666666666667 0.124 0.543859649122807 -28 -0.12280701754386 76 0.333333333333333 0 0 48 28 0.631578947368421 0.368421052631579 152 200 0.666666666666667 0.87719298245614 228 60 44 80 92 "ai" 7.04982269280583 3.23419232575925 10.1380471492295 11.054863183233 "VEL" "TB-TT" "voiced" "N" 44 0.0496224349279414 0.054959241332947 108 0.034019063066785 0.0652258067890978
"440" "gleite_w_09" "TB" "DE3" "German" "gleite" 9 "gl" 1064 1112 1148 1184 1200 1228 1240 1108 1128 1196 1204 1224 1304 1328 16.218 14.48 19.7487001238975 14.8327648436362 8.598 20.845 30.2851633085461 16.861002196004 0.097764119845942 0.110933771471507 0.070975347832892 0.118873534311735 92 1.76923076923077 0.132 0.5 -44 -0.166666666666667 88 0.333333333333333 -4 -0.0526315789473684 52 28 0.684210526315789 0.368421052631579 176 220 0.666666666666667 0.833333333333333 264 84 40 88 104 "ai" 8.21218606705913 2.83901391331568 9.76217188949263 12.3628475684205 "VEL" "TB-TT" "voiced" "N" 44 0.0502188913949332 0.0590272791236512 132 0.0330194686359116 0.0674183141539547
"482" "klage_u_01" "TB" "DE3" "German" "klage" 1 "kl" 2672 2712 2752 2784 2804 2868 2892 2792 2840 2872 2888 2920 2964 2996 9.584 7.068 18.2560660535166 20.8878527621462 10.578 22.093 15.3047395040693 19.2521081957934 0.0656220237420334 0.0422973107892216 0.0785407327073976 0.150995083481076 12 0.230769230769231 0.1 0.308641975308642 -120 -0.37037037037037 104 0.320987654320988 68 0.404761904761905 52 48 0.30952380952381 0.285714285714286 220 204 0.679012345679012 0.62962962962963 324 80 88 80 76 "a" 5.24976189936267 6.91158447825099 3.38378486313773 11.4756263445618 "VEL" "TB-TT" "voiceless" "Y" 20 0.0566069759942051 0.0513255143696267 200 0.0653392368902532 0.047874715098157
"483" "klage_u_02" "TB" "DE3" "German" "klage" 2 "kl" 2120 2172 2224 2300 2336 2392 2432 2340 2356 2372 2384 2444 2492 2524 11.195 6.272 14.3880815142162 34.7373952069937 9.875 23.704 14.7453769940915 18.9991042344481 0.0748148602458728 0.0564233440164618 0.0697605652093884 0.155954720992986 -4 -0.0357142857142857 0.092 0.227722772277228 -220 -0.544554455445545 92 0.227722772277228 36 0.163636363636364 112 72 0.509090909090909 0.327272727272727 312 184 0.772277227722772 0.455445544554455 404 104 96 32 80 "a" 7.78074546557077 6.69701426010129 1.80554700852678 12.4763776794389 "VEL" "TB-TT" "voiceless" "Y" 60 0.0483026431708192 0.0491446948691598 252 0.0678178659250762 0.0287874204165622
"484" "klage_u_03" "TB" "DE3" "German" "klage" 3 "kl" 2268 2332 2372 2392 2424 2472 2512 2424 2444 2480 2492 2520 2564 2600 8.275 9.199 13.509416383525 22.8269352229965 10.729 20.27 14.8413888049915 18.0823645667277 0.0588976647350521 0.0719622917128925 0.0821489525996719 0.140122714075913 0 0 0.088 0.265060240963855 -156 -0.469879518072289 88 0.265060240963855 56 0.378378378378378 52 40 0.351351351351351 0.27027027027027 244 176 0.734939759036145 0.530120481927711 332 104 88 56 80 "a" 6.12535713244542 7.22910782877113 4.02988833592198 11.209817126073 "VEL" "TB-TT" "voiceless" "Y" 32 0.0555935174324074 0.0589151692510383 212 0.0673791390509005 0.0438078958139142
"485" "klage_u_04" "TB" "DE3" "German" "klage" 4 "kl" 2364 2492 2532 2564 2624 2684 2704 2616 2656 2680 2692 2720 2764 2804 7.627 10.003 9.74224250130083 21.2974454603574 8.814 23.784 17.4714581729065 18.4018571997145 0.0465999583953568 0.0733876160363586 0.0630599912781472 0.153866457102629 8 0.0869565217391304 0.088 0.2 -252 -0.572727272727273 100 0.227272727272727 56 0.297872340425532 92 40 0.48936170212766 0.212765957446809 340 188 0.772727272727273 0.427272727272727 440 168 80 64 84 "a" 7.82879301041994 5.04479930225177 4.69680742632695 12.9247823966208 "VEL" "TB-TT" "voiceless" "Y" 24 0.052095097631404 0.0747998799021801 316 0.0572362071959586 0.0469539880668495
"486" "klage_u_05" "TB" "DE3" "German" "klage" 5 "kl" 2320 2348 2388 2428 2536 2592 2620 2516 2552 2576 2584 2628 2668 2704 8.613 8.28 19.864403236882 20.7649923106265 8.74 25.83 16.2747304615163 19.4983660448875 0.0637631864372906 0.0664580067912563 0.0639320075337979 0.174306103532068 20 0.135135135135135 0.104 0.270833333333333 -196 -0.510416666666667 84 0.21875 40 0.166666666666667 148 52 0.616666666666667 0.216666666666667 300 188 0.78125 0.489583333333333 384 68 84 60 76 "a" 4.33589667773576 5.37028863283902 3.98748040747538 13.2472638684371 "VEL" "TB-TT" "voiceless" "Y" 44 0.054801462984088 0.0492496409211482 256 0.0614449500324831 0.0481579759356929
"487" "klage_u_06" "TB" "DE3" "German" "klage" 6 "kl" 2308 2368 2400 2428 2468 2520 2560 2456 2488 2508 2520 2568 2608 2644 9.333 9.773 16.5790692749808 25.2421929621224 8.999 21.241 14.0850291986109 19.3107979833464 0.0611889910653808 0.0744556180100229 0.0694462297607099 0.144730861120443 12 0.176470588235294 0.104 0.30952380952381 -148 -0.44047619047619 84 0.25 40 0.238095238095238 68 60 0.404761904761905 0.357142857142857 252 188 0.75 0.55952380952381 336 92 92 52 76 "a" 5.62938717801503 6.38905313798531 3.87169213652119 10.9995454451536 "VEL" "TB-TT" "voiceless" "Y" 52 0.0553067886120417 0.0499666130587311 200 0.0709973679073823 0.0396162093167011
"488" "klage_u_07" "TB" "DE3" "German" "klage" 7 "kl" 2240 2304 2348 2392 2420 2468 2500 2380 2432 2456 2468 2516 2564 2596 7.152 10.283 13.3898779982333 19.0556668080653 9.158 21.529 16.6043176977087 19.2630589449532 0.0494569272632357 0.0710038819117476 0.0689429111656884 0.139703928004906 40 0.555555555555556 0.12 0.337078651685393 -140 -0.393258426966292 96 0.269662921348315 36 0.214285714285714 72 60 0.428571428571429 0.357142857142857 260 216 0.730337078651685 0.606741573033708 356 108 80 76 80 "a" 5.34134814442945 5.51543289325507 5.39629502529282 11.1763142403925 "VEL" "TB-TT" "voiceless" "Y" 44 0.0563515634232661 0.0635805535762842 216 0.0602252991183127 0.0524778277282194
"489" "klage_u_08" "TB" "DE3" "German" "klage" 8 "kl" 2208 2228 2280 2320 2364 2424 2456 2352 2384 2408 2416 2436 2504 2548 7.563 7.032 21.6528060120789 22.7788823614535 7.734 19.489 13.3483780179637 15.0973223209482 0.0485118033238138 0.0551262465729755 0.0629778518994391 0.115258139736464 12 0.142857142857143 0.104 0.305882352941176 -144 -0.423529411764706 92 0.270588235294118 44 0.282051282051282 84 28 0.538461538461538 0.179487179487179 248 196 0.729411764705882 0.576470588235294 340 72 92 56 112 "a" 3.4928498393146 5.79396237474839 3.08706980808663 12.9089116504839 "VEL" "TB-TT" "voiceless" "Y" 48 0.0594078895779813 0.0450418504176403 200 0.0749154690295885 0.043900310126374
"490" "klage_u_09" "TB" "DE3" "German" "klage" 9 "kl" 2420 2492 2532 2572 2596 2632 2672 2464 2612 2636 2644 2688 2724 2768 8.094 6.085 13.6308219854025 9.38265933749391 10.674 24.183 17.0789465350338 19.6221045246603 0.053017974426084 0.0377056287606767 0.0822342104842091 0.154054576368247 132 2.0625 0.208 0.597701149425287 -44 -0.126436781609195 96 0.275862068965517 40 0.256410256410256 64 52 0.41025641025641 0.333333333333333 252 304 0.724137931034483 0.873563218390805 348 112 76 172 80 "a" 5.93801313572141 6.24979999679989 6.48536814683639 12.3243661094597 "VEL" "TB-TT" "voiceless" "Y" 36 0.0825656061487455 0.0899713693917326 216 0.0585516207307467 0.106579591566744
"491" "klage_u_10" "TB" "DE3" "German" "klage" 10 "kl" 2092 2160 2200 2260 2284 2328 2356 2220 2296 2320 2332 2372 2420 2452 6.565 10.086 13.662266859118 17.18150992279 9.181 23.536 18.6245955572405 18.8808317434246 0.0444926436175332 0.0587026404857567 0.0684653196881458 0.155819406686074 64 0.761904761904762 0.136 0.377777777777778 -128 -0.355555555555556 96 0.266666666666667 36 0.209302325581395 84 52 0.488372093023256 0.302325581395349 264 232 0.733333333333333 0.644444444444444 360 108 72 100 80 "a" 4.80520551069359 4.9295030175465 5.87026404857567 12.4655525348859 "VEL" "TB-TT" "voiceless" "Y" 36 0.0559472717533833 0.0656981990372171 228 0.0536924411016936 0.0582021024050729
"492" "klage_w_01" "TB" "DE3" "German" "klage" 1 "kl" 1396 1444 1484 1500 1520 1564 1604 1432 1480 1540 1552 1596 1664 1704 13.139 12.374 15.0467390290998 10.9248053836804 10.691 20.533 15.319826573506 14.3978712498989 0.0992286886168919 0.104875162577474 0.0830778396303233 0.132047555552148 88 2.44444444444444 0.172 0.558441558441558 -36 -0.116883116883117 100 0.324675324675325 20 0.178571428571429 36 56 0.321428571428571 0.5 208 272 0.675324675324675 0.883116883116883 308 88 84 108 108 "a" 8.73212459828649 6.97853852894716 11.3265175583672 14.261135999632 "VEL" "TB-TT" "voiceless" "N" 64 0.0784048508653676 0.0789971971367674 144 0.0652748903652338 0.0915348113655014
"493" "klage_w_02" "TB" "DE3" "German" "klage" 2 "kl" 1616 1680 1712 1732 1748 1796 1836 1684 1724 1772 1784 1808 1888 1936 14.684 12.454 17.4983204452274 13.3344751125633 10.214 19.755 15.236293131645 14.116116894917 0.0874131513433635 0.106132956924108 0.0761787534640653 0.109333139310835 64 1.77777777777778 0.152 0.475 -68 -0.2125 100 0.3125 24 0.25 36 36 0.375 0.375 220 252 0.6875 0.7875 320 96 88 88 128 "a" 8.3916625289629 6.70373030483775 9.33970020932149 13.9946418317869 "VEL" "TB-TT" "voiceless" "N" 64 0.0703131699922837 0.0660709599857525 156 0.0656327619428016 0.0749935780417658
